,Parent,ProvidesBoundaries,ConnectedTo,Wrapping at Ends,Tag,HasOpenings,Phase Created,Base Constraint,Top Extension Distance,Top is Attached,ContainedInStructure,ObjectPlacement,Representation,Reference,Wrapping at Inserts,ObjectType,Size,HasAssociations,IsDefinedBy,Manufacturer,Top Offset,GlobalId,OwnerHistory,Name,Description,InstallationDate,ODAUniqueID,WarrantyGuarantorLabor,Related to Mass,ModelLabel,IsExternal,WarrantyDescription,LoadBearing,ExtendToStructure,ProductionYear,Base Offset,Base is Attached,Unconnected Height,Room Bounding,Base Extension Distance,Top Constraint,Finish,Location Line,Area,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,Structural Usage,Length,Volume,Function,Width,Coarse Scale Fill Color,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,AssetAccountingType,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,Classification Code,Classification Description,ConnectedFrom,FireRating,Coarse Scale Fill Pattern,Fire Rating,Center Mark Visible,Position,Corner Mullion,Angle,Decomposes,Width on side 2,Width on side 1,Thickness,Offset,Profile,Radius,Height,Construction Type,OverallWidth,OverallHeight,Trim Projection Ext,FillsVoids,Level,Trim Width,Door Material,Type Mark,Sill Height,Head Height,Mark,OmniClass Number,Trim Projection Int,Wall Closure,Frame Material,OmniClass Title,GlazingAreaFraction,OperationType,IsFireExit,Glazing Material,Pipe Radius,PredefinedType,Railing Height,Use Landing Height Adjustment,Rail Connections,Baluster Offset,Angled Joins,Landing Height Adjustment,Tangent Joins,Base Level,TreadLength,NumberOfRiser,RiserHeight,NumberOfTreads,TreadLengthAtInnerSide,TreadLengthAtOffset,WalkingLineOffset,WaistThickness,Window Inset,Frame Exterior Material,Frame Interior Material,Sash,Glass Pane Material,Default Sill Height,ConfigurationType,TotalThickness,Height Offset From Level,Perimeter,Cabinet Material,Elevation,Depth,Mounting Height,ADA Compliant,Type Comments,Model,Copyright,Technical Data,Material and Finish,Industry Standards,Version,Complies To Buy American Act,Warranty Information,Material Note,Schedule Level,Host,Assembly Code,Assembly Description,URL,Complies to NAFTA,Percentage of Recycled Content,Diameter,Overall Length,Instructions,Default Elevation,Triton Color Palette,Revisions Date,MasterFormat Title,Ivory,Revit Family Created by,Special Color,Radius Seat,Radius Frame,White,Series,MasterFormat Number,Architectural Design Manual,LEED,Depth of which projects,Void Width,Void Depth,Void Height,Moves With Nearby Elements,Cab Width,Cab Location,Pit Depth,Door Opening,Cab Height,Cab Depth,InteriorOrExteriorSpace,OccupancyZoneName,LongName,ElevationWithFlooring,BoundedBy,Upper Limit,CompositionType,Number,OmniClass Table 13 Category,Category Description,GSA BIM Area,Phase,Limit Offset,Unbounded Height,RoomTag,CirculationZoneName,FireAlarmZoneName,LightingZoneName,HistoricPreservationZoneName,VentilationZoneName,Category Code,Backsplash Visibility,Counter Thickness,Sink Opening Width,Sink Opening Depth,Sink Location,Sink Location To Wall,Handle Material,Plinth Depth,Plinth Height,Top Of Cabinet,Length - Leg 1,Length - Leg 2
418,First Floor,"207429,207430,207431,207443,207444,207464","188246,188461,188780",2,178246,,New Construction,First Floor,0.000000,F,209258,123618,133036,Basic Wall:Interior - Partition (92mm Stud),0,Basic Wall:Interior - Partition (92mm Stud):128360,Size,186927,"193385,193386,193387,193388,193389,193390,209244,209245,209246,209247",Manufacturer,-0.102000,3Egy$LBd99weR14rW4bpCq,1,Basic Wall:Interior - Partition (92mm Stud):178246,,InstallationDate,418,WarrantyGuarantorLabor,F,ModelLabel,F,WarrantyDescription,F,F,ProductionYear,0.000000,F,4.468000,T,0.000000,Up to level: Second Floor,Finish,2,16.361816,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,0,3.786000,2.028865,0,0.124000,0,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,23-25 40 11 11 11,Metal-Framed Gypsum Board Fixed Partitions,"188245,189355",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,First Floor,"207370,207371,207380,207557,207567,207575,207581","188478,188928,189371",2,182084,,New Construction,First Floor,0.000000,F,209258,123652,133076,Basic Wall:Interior - Partition (92mm Stud),0,Basic Wall:Interior - Partition (92mm Stud):128360,Size,186967,"193613,193614,193615,193616,193617,193618,209244,209245,209246,209247",Manufacturer,-0.102000,3Egy$LBd99weR14rW4bqms,1,Basic Wall:Interior - Partition (92mm Stud):182084,,InstallationDate,419,WarrantyGuarantorLabor,F,ModelLabel,F,WarrantyDescription,F,F,ProductionYear,0.000000,F,4.468000,T,0.000000,Up to level: Second Floor,Finish,2,38.156832,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,0,8.416025,4.731447,0,0.124000,0,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,23-25 40 11 11 11,Metal-Framed Gypsum Board Fixed Partitions,188251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,First Floor,"206393,206889,206891",189232,2,147026,"204937,204970",New Construction,First Floor,0.000000,F,209258,28111,132832,Basic Wall:Interior - Partition (92mm Stud),0,Basic Wall:Interior - Partition (92mm Stud):128360,Size,186723,"205381,205382,205383,205384,205385,205386,209244,209245,209246,209247",Manufacturer,-0.102000,3LbNSBzHHBSuzhUUvuwA3e,1,Basic Wall:Interior - Partition (92mm Stud):147026,,InstallationDate,424,WarrantyGuarantorLabor,F,ModelLabel,F,WarrantyDescription,F,F,ProductionYear,0.000000,F,4.468000,T,0.000000,Up to level: Second Floor,Finish,3,7.090622,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,0,2.219500,0.843098,0,0.124000,0,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,23-25 40 11 11 11,Metal-Framed Gypsum Board Fixed Partitions,"188587,188896,189213,189514,189515",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,First Floor,"206746,206747,206749,206837,206853","188427,188747,189013,189057",2,166897,205021,New Construction,First Floor,0.000000,F,209258,32165,132954,Basic Wall:Interior - Partition (92mm Stud),0,Basic Wall:Interior - Partition (92mm Stud):128360,Size,186845,"192923,192924,192925,192926,192927,192928,209244,209245,209246,209247",Manufacturer,-0.102000,3Egy$LBd99weR14rW4bm23,1,Basic Wall:Interior - Partition (92mm Stud):166897,,InstallationDate,425,WarrantyGuarantorLabor,F,ModelLabel,F,WarrantyDescription,F,F,ProductionYear,0.000000,F,4.468000,T,0.000000,Up to level: Second Floor,Finish,2,15.570886,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,0,4.046000,1.930790,0,0.124000,0,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,23-25 40 11 11 11,Metal-Framed Gypsum Board Fixed Partitions,188919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,First Floor,"207356,207357,207449,207509,207510","188783,188784,189362",2,179634,"204948,205042",New Construction,First Floor,0.000000,F,209258,28120,133046,Basic Wall:Interior - Partition (92mm Stud),0,Basic Wall:Interior - Partition (92mm Stud):128360,Size,186937,"205447,205448,205449,205450,205451,205452,209244,209245,209246,209247",Manufacturer,-0.102000,3Egy$LBd99weR14rW4bpR0,1,Basic Wall:Interior - Partition (92mm Stud):179634,,InstallationDate,426,WarrantyGuarantorLabor,F,ModelLabel,F,WarrantyDescription,F,F,ProductionYear,0.000000,F,4.468000,T,0.000000,Up to level: Second Floor,Finish,2,10.271838,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,0,2.714000,1.237569,0,0.124000,0,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,23-25 40 11 11 11,Metal-Framed Gypsum Board Fixed Partitions,189358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,First Floor,"206271,206813,206820,206877","188417,188745,188970,189011,189053,189306",2,165239,205084,New Construction,First Floor,0.000000,F,209258,32251,132946,Basic Wall:Interior - Partition (92mm Stud),0,Basic Wall:Interior - Partition (92mm Stud):128360,Size,186837,"192875,192876,192877,192878,192879,192880,209244,209245,209246,209247",Manufacturer,-0.102000,3Egy$LBd99weR14rW4bmu5,1,Basic Wall:Interior - Partition (92mm Stud):165239,,InstallationDate,427,WarrantyGuarantorLabor,F,ModelLabel,F,WarrantyDescription,F,F,ProductionYear,0.000000,F,4.468000,T,0.000000,Up to level: Second Floor,Finish,2,5.750222,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,0,1.635000,0.713028,0,0.124000,0,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,23-25 40 11 11 11,Metal-Framed Gypsum Board Fixed Partitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,First Floor,206358,"188070,188139,188171,188173,188993,189106,189198,189555",1,142394,205176,New Construction,First Floor,0.000000,F,209258,32379,132804,Basic Wall:Exterior - Insul Panel on Mtl. Stud,0,Basic Wall:Exterior - Insul Panel on Mtl. Stud:130954,Size,186695,"192077,192078,192079,192080,192081,192082,209211,209212,209213,209214",Manufacturer,0.000000,3LbNSBzHHBSuzhUUvuwBA0,1,Basic Wall:Exterior - Insul Panel on Mtl. Stud:142394,,InstallationDate,432,WarrantyGuarantorLabor,F,ModelLabel,T,WarrantyDescription,F,F,ProductionYear,0.000000,F,4.570000,T,0.000000,Up to level: Second Floor,Finish,2,26.275107,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,0,6.378000,7.015454,1,0.267000,0,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,23-25 30 24 21,Metal Framed Structural Walls,189197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,First Floor,,189560,1,267324,,New Construction,First Floor,0.000000,F,209258,124295,133658,Basic Wall:Exterior - Insul Panel on Mtl. Stud,0,Basic Wall:Exterior - Insul Panel on Mtl. Stud:130954,Size,187261,"197213,197214,197215,197216,197217,197218,209211,209212,209213,209214",Manufacturer,0.457000,0niaWDKEXA48tluuFcC0op,1,Basic Wall:Exterior - Insul Panel on Mtl. Stud:267324,,InstallationDate,433,WarrantyGuarantorLabor,F,ModelLabel,T,WarrantyDescription,F,F,ProductionYear,3.000000,F,2.027000,T,0.000000,Up to level: Second Floor,Finish,2,3.348000,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,0,1.767000,0.893916,1,0.267000,0,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,23-25 30 24 21,Metal Framed Structural Walls,"188131,188216,188957,188959,189211,189219,189227,189554,189999,190000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,First Floor,"206409,206964","188351,188992,189002,189104,189239,189240,189820,190069",2,149814,205245,New Construction,First Floor,0.000000,F,209258,32444,132841,Basic Wall:Interior - Partition (92mm Stud),0,Basic Wall:Interior - Partition (92mm Stud):128360,Size,186732,"192275,192276,192277,192278,192279,192280,209244,209245,209246,209247",Manufacturer,-0.102000,3LbNSBzHHBSuzhUUvuwDUC,1,Basic Wall:Interior - Partition (92mm Stud):149814,,InstallationDate,434,WarrantyGuarantorLabor,F,ModelLabel,F,WarrantyDescription,F,F,ProductionYear,0.000000,F,4.468000,T,0.000000,Up to level: Second Floor,Finish,2,4.037820,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,0,1.784000,0.500690,0,0.124000,0,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,23-25 40 11 11 11,Metal-Framed Gypsum Board Fixed Partitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,First Floor,206292,,0,370199,,New Construction,First Floor,0.000000,F,209258,125256,134010,Basic Wall:Interior - Furring (38 mm Stud),0,Basic Wall:Interior - Furring (38 mm Stud):128404,Size,187788,"201549,201550,201551,201552,201553,201554,209240,209241,209242,209243",Manufacturer,-0.102000,2j55VthSj3Lu0J6fyrpNIB,1,Basic Wall:Interior - Furring (38 mm Stud):370199,,InstallationDate,435,WarrantyGuarantorLabor,F,ModelLabel,F,WarrantyDescription,F,F,ProductionYear,0.000000,F,4.468000,T,0.000000,Up to level: Second Floor,Finish,3,1.633995,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,0,0.406452,0.088236,0,0.054000,0,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,23-25 40 11 11 11,Metal-Framed Gypsum Board Fixed Partitions,"189123,189126,189273,189701,189727,189731,189849,189850,189851,190075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,First Floor,"206251,206253,206702,206733","188641,189066",2,355734,"205303,205304",New Construction,First Floor,0.000000,F,209258,28153,133836,Basic Wall:Interior - Partition (92mm Stud),0,Basic Wall:Interior - Partition (92mm Stud):128360,Size,187619,"200507,200508,200509,200510,200511,200512,209244,209245,209246,209247",Manufacturer,-0.102000,0tIhQ6hmz02e5gznEed4N9,1,Basic Wall:Interior - Partition (92mm Stud):355734,,InstallationDate,437,WarrantyGuarantorLabor,F,ModelLabel,F,WarrantyDescription,F,F,ProductionYear,0.000000,F,4.468000,T,0.000000,Up to level: Second Floor,Finish,2,21.430574,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,0,5.697500,2.657391,0,0.124000,0,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,23-25 40 11 11 11,Metal-Framed Gypsum Board Fixed Partitions,"188304,189064,190032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,First Floor,"206430,206438","188071,188169,188170,188230,188898,189197,189838,190072",1,142286,,New Construction,First Floor,0.000000,F,209258,123439,132803,Basic Wall:Exterior - Insul Panel on Mtl. Stud,0,Basic Wall:Exterior - Insul Panel on Mtl. Stud:130954,Size,186694,"192071,192072,192073,192074,192075,192076,209211,209212,209213,209214",Manufacturer,0.457000,3LbNSBzHHBSuzhUUvuwBLq,1,Basic Wall:Exterior - Insul Panel on Mtl. Stud:142286,,InstallationDate,468,WarrantyGuarantorLabor,F,ModelLabel,T,WarrantyDescription,F,F,ProductionYear,0.000000,F,5.027000,T,0.000000,Up to level: Second Floor,Finish,2,31.755559,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,0,6.050000,8.478734,1,0.267000,0,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,23-25 30 24 21,Metal Framed Structural Walls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,First Floor,"206968,206972,206973,206974,206975","188121,188710,188711,189517",0,150101,,New Construction,First Floor,0.000000,F,209258,123463,132843,Basic Wall:Interior - Rated 1-HR (92mm Stud),0,Basic Wall:Interior - Rated 1-HR (92mm Stud):128426,Size,186734,"192287,192288,192289,192290,192291,192292,209185,209186,209187,209188",Manufacturer,-0.102000,3LbNSBzHHBSuzhUUvuwDJl,1,Basic Wall:Interior - Rated 1-HR (92mm Stud):150101,,InstallationDate,469,WarrantyGuarantorLabor,F,ModelLabel,F,WarrantyDescription,F,F,ProductionYear,0.000000,F,4.468000,T,0.000000,Up to level: Second Floor,Finish,2,18.787942,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,0,4.205000,2.329705,0,0.124000,8421504,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,23-25 40 11 11 11,Metal-Framed Gypsum Board Fixed Partitions,189241,1 HR,Solid fill,1 HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,First Floor,"206256,206257,206745,206753","188416,188743,188744,188919,189305,189309",2,165137,,New Construction,First Floor,0.000000,F,209258,123544,132945,Basic Wall:Interior - Partition (92mm Stud),0,Basic Wall:Interior - Partition (92mm Stud):128360,Size,186836,"192869,192870,192871,192872,192873,192874,209244,209245,209246,209247",Manufacturer,-0.102000,3Egy$LBd99weR14rW4bmvZ,1,Basic Wall:Interior - Partition (92mm Stud):165137,,InstallationDate,470,WarrantyGuarantorLabor,F,ModelLabel,F,WarrantyDescription,F,F,ProductionYear,0.000000,F,4.468000,T,0.000000,Up to level: Second Floor,Finish,2,19.954088,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,0,4.466000,2.474307,0,0.124000,0,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,23-25 40 11 11 11,Metal-Framed Gypsum Board Fixed Partitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,First Floor,"206278,206279","188420,188421,188967,188969,189311,189314,189380,190025",0,165650,,New Construction,First Floor,0.000000,F,209258,123545,132948,Basic Wall:Interior - Furring (152 mm Stud),0,Basic Wall:Interior - Furring (152 mm Stud):138413,Size,186839,"192887,192888,192889,192890,192891,192892,209191,209192,209193,209194",Manufacturer,-0.102000,3Egy$LBd99weR14rW4bmnW,1,Basic Wall:Interior - Furring (152 mm Stud):165650,,InstallationDate,471,WarrantyGuarantorLabor,F,ModelLabel,F,WarrantyDescription,F,F,ProductionYear,0.000000,F,4.468000,T,0.000000,Up to level: Second Floor,Finish,0,18.610372,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,0,4.129000,3.126542,0,0.168000,0,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,23-25 40 11 11 11,Metal-Framed Gypsum Board Fixed Partitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,First Floor,"206740,206765,206766,207044,207067,207068","188227,188432",2,169411,,New Construction,First Floor,0.000000,F,209258,123567,132973,Basic Wall:Interior - Partition (92mm Stud),0,Basic Wall:Interior - Partition (92mm Stud):128360,Size,186864,"193037,193038,193039,193040,193041,193042,209244,209245,209246,209247",Manufacturer,-0.102000,3Egy$LBd99weR14rW4bnwn,1,Basic Wall:Interior - Partition (92mm Stud):169411,,InstallationDate,472,WarrantyGuarantorLabor,F,ModelLabel,F,WarrantyDescription,F,F,ProductionYear,0.000000,F,4.468000,T,0.000000,Up to level: Second Floor,Finish,2,21.517888,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,0,4.905000,2.668218,0,0.124000,0,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,23-25 40 11 11 11,Metal-Framed Gypsum Board Fixed Partitions,"188241,188742",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,First Floor,"207037,207038,207045,207051,207065,207066","188433,188753",2,169827,,New Construction,First Floor,0.000000,F,209258,123572,132978,Basic Wall:Interior - Partition (92mm Stud),0,Basic Wall:Interior - Partition (92mm Stud):128360,Size,186869,"193067,193068,193069,193070,193071,193072,209244,209245,209246,209247",Manufacturer,-0.102000,3Egy$LBd99weR14rW4bnmH,1,Basic Wall:Interior - Partition (92mm Stud):169827,,InstallationDate,473,WarrantyGuarantorLabor,F,ModelLabel,F,WarrantyDescription,F,F,ProductionYear,0.000000,F,4.468000,T,0.000000,Up to level: Second Floor,Finish,2,28.845408,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,0,6.580000,3.576831,0,0.124000,0,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,23-25 40 11 11 11,Metal-Framed Gypsum Board Fixed Partitions,"188432,188739",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
