,Design Option,Category,Family,Type,Additional Offset,Layout Rule,Host Category,Family and Type,Summary,Type Id,Alternating Bar - End Hook Orientation,Alternating Bar - End Hook Type,Alternating Bar - Hook Orientation,Alternating Bar - Length,Alternating Bar - Offset,Alternating Bar - Start Hook Type,Alternating Bar - Type,Alternating Bars,Bar Spacing,Face,Number Of Bars,Primary Bar - End Hook Orientation,Primary Bar - End Hook Type,Primary Bar - Hook Orientation,Primary Bar - Length,Primary Bar - Start Hook Type,Primary Bar - Type,Phase Created,Phase Demolished,Reinforcement Volume,Type Name,Family Name,Additional Exterior Cover Offset,Additional Interior Cover Offset,Bottom/Interior Major,Bottom/Interior Major (Brief),Bottom/Interior Minor,Bottom/Interior Minor (Brief),Layer Summary,Layer Summary (Brief),"Major, Both Faces","Major, Both Faces (Brief)","Minor, Both Faces","Minor, Both Faces (Brief)",Top/Exterior Major,Top/Exterior Major (Brief),Top/Exterior Minor,Top/Exterior Minor (Brief),Bottom Major and Minor Layers Match,Bottom/Interior Major Bar Type,Bottom/Interior Major Direction,Bottom/Interior Major Number Of Lines,Bottom/Interior Major Spacing,Bottom/Interior Minor Bar Type,Bottom/Interior Minor Direction,Bottom/Interior Minor Number Of Lines,Bottom/Interior Minor Spacing,Exterior Major Bar Type,Exterior Major Direction,Exterior Major Hook Orientation,Exterior Major Hook Type,Exterior Major Number Of Lines,Exterior Major Spacing,Exterior Minor Bar Type,Exterior Minor Direction,Exterior Minor Hook Orientation,Exterior Minor Hook Type,Exterior Minor Number Of Lines,Exterior Minor Spacing,Interior Major Bar Type,Interior Major Direction,Interior Major Hook Orientation,Interior Major Hook Type,Interior Major Number Of Lines,Interior Major Spacing,Interior Minor Bar Type,Interior Minor Direction,Interior Minor Hook Orientation,Interior Minor Hook Type,Interior Minor Number Of Lines,Interior Minor Spacing,Top Major and Minor Layers Match,Top and Bottom Major Layers Match,Top and Bottom Minor Layers Match,Top/Exterior Major Bar Type,Top/Exterior Major Direction,Top/Exterior Major Number Of Lines,Top/Exterior Major Spacing,Top/Exterior Minor Bar Type,Top/Exterior Minor Direction,Top/Exterior Minor Number Of Lines,Top/Exterior Minor Spacing,Bend Diameter,End Treatment At End,End Treatment At Start,Geometry,Hook At End,Hook At Start,Hook Rotation At End,Hook Rotation At Start,Override Hook Lengths,Rebar Number,Schedule Mark,Shape,Shape Image,Style,A,B,Bar Diameter,Bar Length,C,D,E,F,G,H,J,K,Maximum bar length,Minimum bar length,O,R,Standard Bend Diameter,Total Bar Length,Distribution Type,Quantity,Quantity By Rebar Set,Estimated Reinforcement Volume,Deformation,Maximum Bend Radius,Standard Hook Bend Diameter,Stirrup/Tie Bend Diameter,Subcategory,Material,Stirrup/Tie Attachment,Host Mark,Spacing,Length,Level,Work Plane,Volume,b,d,Host Id,Stiffener Material,End Level Offset,Reference Level,Start Level Offset,Non Bearing Offset,Span,Truss Height,Tag new members in view,ActualPanelWidth,MaxPanelWidth,NumberPanels,Bearing Chord,Bearing Vertical Justification,Create Bottom Chord,Create Top Chord,Rotate Chords With Truss,Rotation Angle,Stick Symbol Location,Analytical Vertical Projection,Angle,End Release,Start Release,Structural Framing Type,Web Orientation,Webs have symbolic cutback,Base Level,Base Offset,Column Location Mark,Column Style,Moves With Grids,Top Level,Top Offset,Structural Material,Base Connection,Enable Analytical Model,Top Connection,Code Name,Section Name Key,Section Shape,Elastic Modulus strong axis,Elastic Modulus weak axis,Moment of Inertia strong axis,Moment of Inertia weak axis,Nominal Weight,Plastic Modulus strong axis,Plastic Modulus weak axis,Section Area,Torsional Moment of Inertia,Warping Constant,Centroid Horizontal,Centroid Vertical,Flange Thickness,Height,Web Fillet,Web Thickness,Width,Room Bounding,Rebar Cover - Other Faces,Rebar Cover - Bottom Face,Rebar Cover - Top Face,Cross-Section Rotation,Orientation,Reference Level Elevation,Elevation at Bottom,Elevation at Top,End Extension,Join Status,Start Extension,y Justification,y Offset Value,yz Justification,z Justification,z Offset Value,Cut Length,End Connection,Start Connection,Structural Usage,Camber Size,Number of studs,Mark,REBAR,Top Bars,h,Cost,Type Mark,End Reaction - Live,Wall Design Thickness,OmniClass Number,OmniClass Title,Perimeter,Torsional Modulus,Diameter,Wall Nominal Thickness,Height Offset From Level,Host,Area,Elevation at Bottom Survey,Elevation at Top Survey,Pile Type,Clearance,Cut-off,Thickness,Assembly Code,Assembly Description,Base Constraint,Top Constraint,Unconnected Height,Related to Mass,Core Thickness,Elevation at Bottom Core,Elevation at Top Core,Span Direction,Structural,Absorptance,Roughness,Default Thickness,Function,Coarse Scale Fill Color,Coarse Scale Fill Pattern,Display in Hidden Views,Base Extension Distance,Base is Attached,Location Line,Top Extension Distance,Top is Attached,Rebar Cover - Exterior Face,Rebar Cover - Interior Face,Wrapping at Ends,Wrapping at Inserts
151736,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5893,None,Level : 03 - Floor,1.10 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,5893,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151737,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642,None,Level : 03 - Floor,0.43 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,2642,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151738,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7315,None,Level : 03 - Floor,1.36 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,7315,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151739,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4970,None,Level : 03 - Floor,0.92 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,4970,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151740,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6502,None,Level : 03 - Floor,1.22 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,6502,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151741,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6299,None,Level : 03 - Floor,1.18 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,6299,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151742,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5893,None,Level : 03 - Floor,1.10 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,5893,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151743,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642,None,Level : 03 - Floor,0.43 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,2642,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151744,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7315,None,Level : 03 - Floor,1.36 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,7315,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151745,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5893,None,Level : 03 - Floor,1.10 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,5893,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151746,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642,None,Level : 03 - Floor,0.43 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,2642,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151747,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642,None,Level : 03 - Floor,0.43 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,2642,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151748,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7315,None,Level : 03 - Floor,1.36 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,7315,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151749,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642,None,Level : 03 - Floor,0.43 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,2642,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151750,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7315,None,Level : 03 - Floor,1.36 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,7315,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151751,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642,None,Level : 03 - Floor,0.43 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,2642,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151752,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7315,None,Level : 03 - Floor,1.36 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,7315,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151753,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642,None,Level : 03 - Floor,0.43 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,2642,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151754,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7315,None,Level : 03 - Floor,1.36 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,7315,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151755,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642,None,Level : 03 - Floor,0.43 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,2642,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151756,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8121,None,Level : 03 - Floor,1.55 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,8121,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151757,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6502,None,Level : 03 - Floor,1.22 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,6502,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151758,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6502,None,Level : 03 - Floor,1.22 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,6502,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151759,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6502,None,Level : 03 - Floor,1.22 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,6502,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151760,None,OST_StructuralFraming,400 x 800mm,400 x 800mm,,,,400 x 800mm,,400 x 800mm,,,,,,,,,,,,,,,,,,New Construction,None,,400 x 800mm,M_Concrete-Rectangular Beam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6502,None,Level : 03 - Floor,1.22 m³,400,,None,,7600,03 - Floor,7600,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,70010,,Yes,,,,0,,,,,,,,,,,,,,,,,,,"Interior (framing, columns)","Interior (framing, columns)",,0.00°,0,0,6800,7600,0,0,0,2,0,0,0,0,6502,None,None,3,,,B1,2-#7A 1-#7B,2-#5C,800,3.00,C400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
